ABERDEEN/AMORY^^;KM40;M40;&;33;52N;088;29W;69;X;W;8;US
BATESVILLE^^^^^^;KPMU;PMU;&;34;22N;089;54W;68;X;7;US
BAY^ST^LOUIS^^^^;KHSA;HSA;&;30;22N;089;27W;7;X;T;7;US
BELMONT^^^^^^^^^;K01M;01M;&;34;30N;088;12W;176;X;W;8;US
BILOXI/KEESLER^^;KBIX;BIX;&;30;25N;088;55W;10;X;T;6;US
BIGBEE^^^^^^^^^^;KIGB;IGB;&;33;29N;088;30W;73;V;8;US
BROOKHAVEN^^^^^^;K1R7;1R7;&;31;36N;090;25W;149;X;W;8;US
CLARKSDALE^^^^^^;KCKM;CKM;&;34;18N;090;31W;53;X;W;8;US
CLEVELAND^^^^^^^;KRNV;RNV;&;33;46N;090;45W;41;X;7;US
COLUMBIA-MARION^;K0R0;0R0;&;31;18N;089;49W;81;X;8;US
COLUMBUS^AFB^^^^;KCBM;CBM;&;33;38N;088;27W;67;X;T;6;US
COLUMBUS^AFB/88D;KGWX;GWX;&;33;54N;088;20W;145;X;8;US
CONCORDIA^PARISH;K0R4;0R4;&;31;34N;091;30W;17;X;8;US
CORINTH/R^TURNER;KCRX;CRX;&;34;55N;088;36W;130;X;W;8;US
GOLDEN/COLUMBUS^;KGTR;GTR;&;33;27N;088;34W;80;X;T;W;7;US
GREENVILLE^^^^^^;KGLH;GLH;&;33;30N;090;59W;45;X;T;A;6;US
GREENWOOD^^^^^^^;KGWO;GWO;&;33;30N;090;05W;44;X;T;A;4;US
GULFPORT^^^^^^^^;KGPT;GPT;&;30;25N;089;05W;14;X;T;A;6;US
HATTIESBURG^^^^^;KHBG;HBG;&;31;16N;089;15W;44;X;T;A;7;US
INDIANOLA^^^^^^^;KIDL;IDL;&;33;29N;090;41W;39;X;W;9;US
JACKSON/HAWKINS^;KHKS;HKS;&;32;20N;090;13W;108;X;T;A;7;US
JACKSON^^^^^^^^^;KJAN;JAN;72235;32;19N;090;05W;91;X;Z;T;X;A;3;US
LAUREL^^^^^^^^^^;KLUL;LUL;&;31;28N;089;20W;91;X;8;US
MADISON^^^^^^^^^;KMBO;MBO;&;32;26N;090;06W;100;X;8;US
MAGNOLIA^^^^^^^^;KMHZ;MHZ;&;32;26N;090;06W;91;V;8;US
BRANDON/JACKSON^;KDGX;DGX;&;32;17N;089;59W;186;X;F;5;US
MCCOMB^^^^^^^^^^;KMCB;MCB;&;31;11N;090;28W;124;X;U;A;6;US
MERIDIAN^NAS^^^^;KNMM;NMM;&;32;32N;088;34W;97;X;T;6;US
MERIDIAN/KEY^FLD;KMEI;MEI;72234;32;20N;088;45W;89;X;U;A;6;US
NATCHEZ/HARDY^^^;KHEZ;HEZ;&;31;37N;091;18W;83;X;W;7;US
OLIVE^BRANCH^^^^;KOLV;OLV;&;34;59N;089;47W;122;X;7;US
OKOLONA^PROFILER;&;OKO;74769;34;04N;088;51W;125;W;8;US
OXFORD^^^^^^^^^^;KUOX;UOX;&;34;23N;089;32W;137;X;8;US
PASCAGOULA^^^^^^;KPQL;PQL;&;30;28N;088;32W;6;X;A;7;US
PASCAGOULA^^^^^^;KPGL;PGL;&;30;24N;088;29W;3;X;7;US
PINE^BELT^RGNL^^;KPIB;PIB;&;31;28N;089;19W;91;X;6;US
RAYMOND^^^^^^^^^;KJVW;JVW;&;32;18N;090;25W;76;X;8;US
SIDON^VOR^^^^^^^;KSQS;SQS;&;33;28N;090;17W;42;V;8;US
STARKVILLE^^^^^^;KSTF;STF;&;33;26N;088;51W;102;X;W;8;US
TUNICA^^^^^^^^^^;KUTA;UTA;&;34;41N;090;21W;59;X;8;US
TUPELO^^^^^^^^^^;KTUP;TUP;72332;34;16N;088;46W;105;X;T;A;4;US
VICKSBURG^^^^^^^;KVKS;VKS;&;32;14N;090;56W;32;X;8;US
WINONA^^^^^^^^^^;K5A6;5A6;&;33;28N;089;44W;111;X;8;US
GREENWOOD^^^^^^^;KGRW;GRW;&;33;30N;090;05W;44;Z;8;US
RAYMOND^^^^^^^^^;KM16;M16;&;32;18N;090;25W;76;Z;8;US
YAZOO^CITY^^^^^^;KYZO;YZO;&;32;54N;090;22W;36;Z;8;US
INNOVATOR^OILP^^;KMYT;MYT;&;28;13N;089;37W;23;X;9;US
WEST^DELTA^27A^^;KDLP;DLP;&;29;07N;089;33W;36;X;9;US
