AFTON^^^^^^^^^^^;KAFO;AFO;&;42;43N;110;57W;1897;X;W;8;US
ALPINE^^^^^^^^^^;K46U;46U;&;43;11N;111;02W;1721;X;8;US
BIG^PINEY^^^^^^^;KBPI;BPI;72671;42;35N;110;06W;2117;X;U;A;6;US
BOYSEN^(VOR)^^^^;KBOY;BOY;&;43;28N;108;18W;2517;V;8;US
BOYSEN/THERMOPOL;KTBX;TBX;&;43;28N;108;14W;2225;X;W;8;US
BUFFALO^^^^^^^^^;KBYG;BYG;&;44;23N;106;43W;1497;X;A;7;US
CASPER^^^^^^^^^^;KCPR;CPR;72569;42;54N;106;28W;1621;X;T;A;6;US
CASPER(VOR)^^^^^;KDDY;DDY;&;43;05N;106;17W;1621;V;8;US
CHEYENNE^^^^^^^^;KCYS;CYS;72564;41;09N;104;48W;1868;X;X;U;A;F;3;US
COWLEY/LOVELL^^^;KU68;U68;&;44;55N;108;27W;1248;X;8;US
WARREN^AIR^BASE^;KFEW;FEW;&;41;08N;104;52W;1878;X;W;8;US
CODY^^^^^^^^^^^^;KCOD;COD;72670;44;31N;109;01W;1553;X;T;3;US
CRAZY^WOMAN/VOR^;KCZI;CZI;&;44;00N;106;26W;1550;V;8;US
DIXON^^^^^^^^^^^;KDWX;DWX;&;41;02N;107;30W;1996;X;7;US
DOUGLAS^^^^^^^^^;KDGW;DGW;72568;42;48N;105;23W;1499;X;A;7;US
DUBOIS^MUNI^^^^^;KDUB;DUB;&;43;33N;109;31W;2224;X;7;US
ELK^MOUNTAIN^^^^;KEHY;EHY;&;41;44N;106;28W;2225;X;W;8;US
EVANSTON^^^^^^^^;KEVW;EVW;&;41;16N;111;02W;2177;X;T;A;7;US
FORT^BRIDGER^^^^;KFBR;FBR;&;41;24N;110;21W;2144;X;9;US
GILLETTE^^^^^^^^;KGCC;GCC;72665;44;20N;105;33W;1320;X;T;A;6;US
GREYBULL^^^^^^^^;KGEY;GEY;&;44;31N;108;05W;1191;X;A;7;US
