AITKIN^NDB^^^^^^;KAIT;AIT;&;46;32N;093;40W;367;X;W;7;US
ALBERT^LEA^^^^^^;KAEL;AEL;&;43;41N;093;22W;383;X;W;7;US
ALEXANDRIA^^^^^^;KAXN;AXN;&;45;52N;095;24W;433;X;T;A;3;US
APPLETON^MUNICIP;KAQP;AQP;&;45;13N;096;00W;311;X;7;US
AUSTIN^MUNI^^^^^;KAUM;AUM;&;43;40N;092;55W;375;X;7;US
BAUDETTE^^^^^^^^;KBDE;BDE;&;48;44N;094;37W;329;X;A;7;US
BEMIDJI^^^^^^^^^;KBJI;BJI;72755;47;30N;094;55W;420;X;U;6;US
BENSON^MUNI^^^^^;KBBB;BBB;&;45;19N;095;39W;317;X;7;US
BIGFORK^^^^^^^^^;KFOZ;FOZ;&;47;46N;093;39W;411;X;7;US
BRAINERD^^^^^^^^;KBRD;BRD;&;46;24N;094;08W;372;X;U;A;4;US
BUFFALO^MUNI^^^^;KCFE;CFE;&;45;10N;093;51W;295;X;W;7;US
CAMBRIDGE^MUNI^^;KCBG;CBG;&;45;34N;093;16W;287;X;7;US
CANBY/MYERS^FLD^;KCNB;CNB;&;44;44N;096;16W;364;X;8;US
CHANHASSEN^^^^^^;KMPX;MPX;72649;44;51N;093;34W;288;X;X;F;8;US
CLOQUET^^^^^^^^^;KCOQ;COQ;&;46;42N;092;30W;390;X;W;7;US
COOK^MUNI^AIRPOR;KCQM;CQM;&;47;49N;092;41W;404;X;7;US
CRANE^LAKE^^^^^^;KCDD;CDD;&;48;16N;092;29W;341;X;W;7;US
CROOKSTON^MUNI^^;KCKN;CKN;&;47;51N;096;37W;273;X;7;US
DETROIT^LAKES^^^;KDTL;DTL;&;46;49N;095;52W;426;X;W;7;US
DODGE^CENTER^^^^;KTOB;TOB;&;44;01N;092;49W;398;X;A;7;US
DULUTH^(SKY^HARB;KDYT;DYT;&;46;43N;092;02W;186;X;7;US
DULUTH^^^^^^^^^^;KDLH;DLH;72745;46;51N;092;12W;435;X;X;U;A;F;2;US
ELBOW^LAKE^MUNI^;KY63;Y63;&;45;59N;096;00W;367;X;W;8;US
ELY^MUNI^^^^^^^^;KELO;ELO;&;47;49N;091;49W;443;X;W;7;US
EVELETH^MUNI^^^^;KEVM;EVM;&;47;25N;092;30W;421;X;W;7;US
FAIRMONT^MUNI^^^;KFRM;FRM;&;43;38N;094;25W;354;X;W;6;US
FARIBAULT^MUNI^^;KFBL;FBL;&;44;20N;093;19W;322;X;7;US
FERGUS^FALLS^^^^;KFFM;FFM;72656;46;17N;096;09W;361;X;W;7;US
FLAG^ISLAND^^^^^;KFGN;FGN;&;49;19N;094;54W;328;X;7;US
FOSSTON^^^^^^^^^;KFSE;FSE;&;47;35N;095;46W;389;X;W;7;US
GLENCOE^^^^^^^^^;KGYL;GYL;&;44;46N;094;05W;302;X;A;7;US
GLENWOOD^^^^^^^^;KGHW;GHW;&;45;38N;095;19W;425;X;W;7;US
GRAND^MARAIS^^^^;KGNA;&;&;47;45N;090;21W;185;X;A;7;US
GRAND^MARAIS^^^^;KGRM;GRM;&;47;50N;090;23W;505;X;7;US
GRAND^MARAIS/COO;KCKC;&;&;47;50N;090;22W;548;X;7;US
GRAND^RAPIDS^^^^;KGPZ;GPZ;&;47;13N;093;31W;413;X;W;7;US
GRANITE^FALLS^^^;KGDB;GDB;&;44;45N;095;33W;319;X;W;7;US
HALLOCK^^^^^^^^^;KHCO;HCO;&;48;45N;096;56W;250;X;7;US
HIBBING^^^^^^^^^;KHIB;HIB;&;47;23N;092;50W;412;X;T;A;3;US
HINCKLEY^^^^^^^^;K04W;04W;&;46;01N;092;54W;311;X;8;US
HUTCHINSON^^^^^^;KHCD;HCD;&;44;52N;094;23W;323;X;W;7;US
INTERNTNL^FALLS^;KINL;INL;72747;48;34N;093;24W;360;X;U;X;A;1;US
JACKSON^MUNI^^^^;KMJQ;MJQ;&;43;38N;094;58W;441;X;W;7;US
LAKE^ELMO^^^^^^^;K21D;21D;&;45;00N;092;51W;285;X;W;8;US
LITCHFIELD^^^^^^;KLJF;LJF;&;45;06N;094;31W;348;X;7;US
LITTLE^FALLS^^^^;KLXL;LXL;&;45;57N;094;20W;342;X;W;7;US
LONG^PRAIRIE^^^^;K14Y;14Y;&;45;54N;094;52W;406;X;W;8;US
LONGVILLE^^^^^^^;KXVG;XVG;&;46;59N;094;12W;407;X;A;7;US
LUVERNE^^^^^^^^^;KLYV;LYV;&;43;37N;096;13W;436;X;W;8;US
MADISON^^^^^^^^^;KDXX;DXX;&;44;59N;096;11W;330;X;7;US
