BAKU/BINE^ARPT^^;UBBB;&;37864;40;27N;050;04E;-6;X;T;6;AZ
GYANDZHA^^^^^^^^;UBBG;&;&;40;44N;046;19E;330;X;T;8;AZ
LENKORAN^^^^^^^^;UBBL;&;&;38;45N;048;49E;10;X;T;8;AZ
NAKHCHIVAN^^^^^^;UBBN;&;&;39;11N;045;27E;873;X;T;8;AZ
QABALA^^^^^^^^^^;UBBQ;&;&;40;49N;047;43E;338;X;T;7;AZ
ZAKATALY^^^^^^^^;UBBY;&;&;41;34N;046;40E;390;X;T;8;AZ
