BEDFORD^^^^^^^^^;KBED;BED;74490;42;28N;071;18W;50;X;T;A;2;US
BEVERLY^^^^^^^^^;KBVY;BVY;&;42;35N;070;55W;28;X;A;7;US
BLUE^HILL^OBS^^^;&;BHV;74992;41;13N;071;07W;192;8;US
BLUE^HILL^OBS^^^;&;BHV;74995;41;13N;071;07W;192;8;US
BOSTON^^^^^^^^^^;KBOS;BOS;72509;42;22N;071;01W;6;X;U;A;0;US
BOSTON/TAUNTON^^;KBOX;BOX;&;41;57N;071;08W;36;X;F;8;US
BOSTON/RFC^^^^^^;KTAR;TAR;&;41;57N;071;08W;36;R;8;US
CHATHAM^^^^^^^^^;KCHH;CHH;74494;41;40N;069;58W;16;X;X;8;US
CHATHAM^^^^^^^^^;&;&;74493;41;40N;069;58W;16;8;US
CHATHAM^^^^^^^^^;KCQX;CQX;&;41;41N;070;00W;19;X;A;7;US
CHICOPEE/WESTOVE;KCEF;CEF;74491;42;12N;072;31W;75;X;T;7;US
CHICOPEE/WESTOVE;&;&;72491;42;12N;072;31W;75;X;7;US
EAST^MILTON^^^^^;KMQE;MQE;&;42;13N;071;07W;199;X;A;7;US
FALMOUTH/OTIS^AB;KFMH;FMH;&;41;38N;070;31W;40;X;T;7;US
FITCHBURG^^^^^^^;KFIT;FIT;&;42;33N;071;45W;103;X;A;7;US
HYANNIS^^^^^^^^^;KHYA;HYA;&;41;40N;070;16W;22;X;T;A;6;US
LAWRENCE^^^^^^^^;KLWM;LWM;&;42;43N;071;08W;54;X;A;7;US
MARSHFIELD^^^^^^;KGHG;GHG;&;42;06N;070;40W;4;X;7;US
MARTHAS^VINEYARD;KMVY;MVY;&;41;24N;070;37W;16;X;A;7;US
NANTUCKET^^^^^^^;KACK;ACK;72506;41;15N;070;04W;16;X;U;A;2;US
NEW^BEDFORD^^^^^;KEWB;EWB;&;41;41N;070;57W;23;X;A;7;US
NORTH^ADAMS^^^^^;KAQW;AQW;&;42;42N;073;10W;199;X;7;US
NORWOOD^^^^^^^^^;KOWD;OWD;&;42;11N;071;10W;19;X;A;7;US
ORANGE^^^^^^^^^^;KORE;ORE;&;42;34N;072;17W;164;X;A;7;US
PITTSFIELD^^^^^^;KPSF;PSF;&;42;26N;073;17W;355;X;T;A;7;US
PLYMOUTH^^^^^^^^;KPYM;PYM;&;41;55N;070;44W;43;X;A;7;US
PROVINCETOWN^^^^;KPVC;PVC;&;42;04N;070;13W;2;X;W;7;US
SOUTH^WEYMOUTH^^;KNZW;NZW;&;42;08N;070;55W;49;X;7;US
TAUNTON^^^^^^^^^;KTAN;TAN;&;41;53N;071;01W;7;X;A;7;US
WESTFIELD^^^^^^^;KBAF;BAF;&;42;10N;072;43W;83;X;T;A;6;US
WORCESTER^^^^^^^;KORH;ORH;&;42;16N;071;52W;304;X;T;A;6;US
ASHBURNHAM^^^^^^;K9B4;9B4;&;42;39N;071;52W;363;Z;8;US
AYER^^^^^^^^^^^^;KAYE;AYE;&;42;34N;071;36W;82;Z;8;US
BARRE^FALLS^^^^^;K8B5;8B5;&;42;25N;072;04W;178;Z;8;US
BUZZARDS^BAY^(L^;&;&;99414;41;24N;071;58W;1;Z;8;US
GARDNER^^^^^^^^^;KGDM;GDM;&;42;34N;071;58W;290;Z;8;US
G^BARRINGTON^^^^;KGBR;GBR;&;42;12N;073;21W;199;Z;8;US
KNIGHTVILLE^^^^^;K7B2;7B2;&;42;16N;072;52W;192;Z;8;US
MARSHFIELD^^^^^^;K3B2;3B2;&;42;06N;070;40W;4;Z;7;US
NEWBURYPORT^^^^^;K2B2;2B2;&;42;49N;070;55W;6;Z;8;US
NORTH^ADAMS^^^^^;K2B6;2B6;&;42;42N;073;11W;199;Z;8;US
WORTHINGTON^^^^^;KWOR;WOR;&;42;23N;072;55W;392;Z;8;US
